urls,titles,authors,published_dates,articles_content,news_org
https://www.sunstar.com.ph/article/141407/Business/40379-pets-vaccinated-in-Davao-City,"40,379 pets vaccinated in Davao City",KARINA V. CANEDO,"May 10, 2017","THE Davao City Veterinarian's Office (CVO) vaccinated a total of 40,379 cats and dogs from January to March 2017.CVO focal person for Rabies and Control program and chief of Animal Disease Prevention and Control Section Gay Pallar told SunStar Davao on Wednesday, May 10, that the number is lesser than the 52,560 heads vaccinated last year.""We conduct vaccination twice a week,"" Pallar said.She cited their anti-rabies campaign that went full blast last year.Pallar said that in 2017, the city has a total of actual dog population of 110, 803 based on their record.She said that as of May, three cases of rabies were identified in Mintal, Marilog, and Bunawan.She added that they confirmed these rabies cases through laboratory tests of deceased dogs submitted at their office.""We found that these dogs are those which are unvaccinated,"" she added.Pallar, however, said that it's a challenge for them to make the city rabies-free since some pet owners are not willing to get their pets vaccinated.""Others will say that no one will assist and hold their dogs each time we come to their house,"" she added.Pallar said that the persons bitten by dogs were immediately given medication by the City Health Office through its Animal Bite Center.She said that incubation of rabies bacteria in dogs lasts up to 14 days while in humans 90 days, which is why it is necessary for deceased dogs to be examined first so that person bitten may still avail of medicines against rabies.She added that those bitten by dogs with rabies can only avail of the medicines for as long as he/she does not show any symptom/s of rabies such as hydrophobia as it is a manifestation that the virus has already reached the brain and thus cannot be treated anymore.Pallar said that they have recorded 16 rabies cases so far this year, hoping that the number of cases will no longer increase as the city aims to be rabies-free in 2020.She added that the public can avail of vaccination any time in their office, and when they conduct visits per districts.She also said that they have ample supply of vaccines.Pallar also said that they suspended visits in Calinan due to armed encounters.",sunstar
https://www.sunstar.com.ph/article/1850384/Pampanga/Local-News/LGUs-in-Pangasinan-bring-mobile-markets-to-barangays,LGUs in Pangasinan bring mobile markets to barangays,,"March 28, 2020","THE local government unit (LGUs) in Dagupan, Pangasinan and Sual, Lingayen, Bugallon and Bayambang towns have adopted a satellite mobile market scheme to prevent their constituents from overcrowding public markets amid the coronavirus disease (Covid-19) crisis.Dagupan City is the first to launch the satellite market, particularly for its eastern barangays, on Thursday, March 26.“Mayor Brian Lim thought of setting up the satellite market as one of the city government’s social distancing measures to prevent the possible spread of the Covid-19. With the satellite market, eastern barangay residents did not have to travel to downtown Dagupan,” the city’s Public Information Office (PIO) said.In a letter dated March 25, Lim invited owners and operators of supermarkets, groceries, and convenience stores to put up rolling stores and sell basic commodities in the different barangays, subject to rules and regulations provided by the national and local governments.In a radio interview Friday, March 27, Lim said the City Government is also coordinating with pharmaceutical companies to sell medicines at the satellite market.The Municipal Government of Lingayen also placed a mobile market for its residents in Barangay Libsong West, which is now under extreme enhanced community quarantine following the death of a patient under investigation who is waiting for the Covid-19 result.The town’s Municipal Information Office reported on its Facebook page that the mobile market was placed at the entrance and exit point of the barangay, and the residents were asked to observe social distancing while buying goods.On his Facebook page, Mayor Liseldo “Dong” Calugay announced on Thursday that the residents need not go to the town proper as the municipal government will bring the mobile market to the interior barangays.He also asked for suggestions or comments on how to provide better services to their constituents.The Municipal Government of Bayambang started its mobile market on Friday.The barangays are clustered into districts for the schedule of the mobile market in their areas.“The mobile market aims to bring the needs of the people, especially those under total lockdown, to them to prevent them from overcrowding the public market and to limit the movement of people outside of their homes,” the Balon Bayambang official Facebook page post read.Some barangays in Bayambang were placed under total lockdown as the first case for Covid-19 was recorded in the town.Bugallon town Mayor Priscilla Espino, on her Facebook page, said the Municipal Government will implement the satellite market scheme to strengthen social distancing protocol in their public markets.“The vendors will go (to) the barangays to sell their products. The market schedule will still be followed and the satellite market will be at the covered courts. A dry-run was held in some barangays to see how it works,” she said.Meanwhile, Malasiqui town Mayor Noel Anthony Geslani, in his Executive Order No. 09, highly encouraged barangay and Sangguniang Kabataan officials to put up one mini retailing or satellite market in their respective communities.But peddling or selling of goods from place to place will not be allowed to reduce the possibility of virus transmission, he said.Two Covid-19 patients in the province are from Malasiqui town and are admitted at the Pangasinan Provincial Hospital in San Carlos City. (PNA)",sunstar
https://www.sunstar.com.ph/article/1885886/Manila/Local-News/Brains-behind-ex-governors-ambush-identified,Brains behind ex-governor’s ambush identified,,"February 14, 2021","THE late former Pangasinan board member Raul Sison was tagged as the brains behind the ambush of former governor Amado Espino in 2019, Philippine National Police (PNP) Chief Debold Sinas said on Saturday, February 13, 2021.Sinas said primary suspect Benjie Resultan, in his extrajudicial confession, said Sison ordered the hit on Espino.Sison died of the coronavirus disease 2019 (Covid-19) in March 2020, about six months after Espino was ambushed.Espino and his four security escorts were wounded while another aide, Staff Sergeant Richard Esguerra, was killed during the ambush on September 11, 2019 in Barangay Magtaking in San Carlos City, Pangasinan.Resultan said he was contracted to serve as spotter and lookout while Armando Frias was the leader during the planning and the execution.He identified the other persons involved in the crime.“With these recent developments in this high-profile case, we are exerting all efforts to account for all the accused.” Sinas said.Police arrested Albert Palisoc, Frias and Resultan in an operation conducted in San Juan, Batangas on February 7, 2021.The Criminal Investigation and Detection Group had filed criminal charges of murder and frustrated murder against Resultan, Palisoc, Frias, Joey Ferrer, Ronnie De Los Santos, Gerry Pascua, Sherwin Diaz, Teofilo Ferrer, Jewel Castro, John Paul Regalado, Alfred Pascaran, and a certain Ruseller a.k.a. Sel over the said ambush. (Third Anne Peralta-Malonzo / SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/53307/Local-News/Meditalk-Is-there-a-cure-for-hepatitis-B-,Meditalk: Is there a cure for hepatitis B?,DR. FRITZ ESPEDILLA,"January 18, 2016","DEAR Dr. Fritz,I hope you have a wonderful day. I am writing you because I am quite concerned with my friend's health condition. He has hepatitis B. I have heard that there is no cure for this. Is this true? Or is there a cure for hepatitis B? Please tell me more.Thank you and more blessings for you.Maritess K.*****Dear Maritess K.,Well, you heard it right. At the moment, there is really no cure for hepatitis B. That's the bad news. But, the good news, there might be some hope in the future. Let me count the ways.But, let me talk first about hepatitis B. This is a viral infection that attacks the liver. It is transmitted through contact with infected blood or bodily fluids and causes chronic liver infection, which may lead to life-threatening cirrhosis or liver cancer. And here's more bad news.According to the World Health Organization, there are an estimated 240 million people who are infected with hepatitis B for quite some time, and there are around 780,000 people who die from complications due to hepatitis B infection every year.Although a vaccine against the virus has been available since 1982, but, if you have it already, you have some real problem because if you are already infected with it, the treatment is limited. This is because the virus is able to dominate and prevail over the liver's self-preservation mechanism. What normally happens is, at the sign of infection, the liver will switch on a signal that tells the cells to self-destruct - so, to prevent further infection. The hepatitis B virus destroys this communications switch and tells the cells to ignore rather than fight the infection.Now, if there is less hepatitis B virus being produced, then there is less damage to the liver. So, let us just hope that your dear friend only got some of them. One of the good thing is, sometimes the drugs used for this disease can make the virus go away. Moreover, with all of the new exciting research today, there could be hope that someday, the complete cure will be found, especially for chronic hepatitis B. As long as there's flicker of hope, we should not just give up.Well, as much as there are more issues to talk to, then, let me finish this in my next issue. Until then!Dr. Fritz(Dr. Fritz Legarde Espedilla is an aesthetic dermatologist and surgeon and a clinical sexologist. She is also trained in hypnotherapy and Medical Acupuncture. She has been in the broadcast media for more than a decade and has written a book based on her 15 year stint with her radio program, ""Healthy is Sexy Secrets ni Dr. Fritz."" She is also a faculty in a College of Pharmacy. For your questions, you may send them to Dear Dr. Fritz, c/o Sun.Star-Davao Publishing Inc., Ebro-Pelayo Building, Jacinto St., Davao City, (former Department of Foreign Affairs office), across Ateneo de Davao University and beside Holy Child School of Davao, or you e-mail them to dokfritz@yahoo.com. If you don't wish your letter to be published, we regret that we cannot answer them. Thank you for your understanding.)",sunstar
https://www.sunstar.com.ph/article/1882901/Tacloban/Local-News/Group-weighs-in-on-vaccine-assistance-from-mining,Group weighs in on vaccine assistance from mining,RONALD O. REYES,"January 15, 2021","AN ANTI-MINING group has expressed its reservation over the plan of a mining company to help finance the procurement of vaccines against coronavirus disease (Covid-19) in Leyte.“The national government has all the machineries and resources to ensure its citizens are safely vaccinated. The intention may be good but it will only further divide the people,” said Fara Diva Gamalo of Freedom from Debt Coalition (FDC)-Eastern Visayas.“They can help the people of McArthur and nearby towns without destroying the land. They can donate the funds to improve the agriculture sector,” added Gamalo, whose group is helping the Save MacArthur Leyte Movement (Samacamo) in its resistance to the black sand mining operation in Macarthur, Leyte.“Mining the area will only worsen the food security problem especially these times where almost all our rice-producing towns in the region were submerged in water,” Gamalo told Sunstar Philippines.The MacArthur Iron Sand Project Corp. (MIPC), which invested around P500 million in its operation, said that it is “deliberating” on how much fund it would allocate for the vaccines.""We intend to supplement the vaccine supply because this is a primary need in this pandemic,"" the MIPC management said on Thursday, January 14, 2021.MIPC said it will present its proposal to the Provincial Government of Leyte since it is not authorized to transact with vaccine companies.""If we can consolidate all efforts, the impact will be great,"" said MIPC, adding that it recommended the local residents as priority in their vaccine allocation.MIPC, which obtained mining claims of around 300 hectares for three years in MacArthur, has hired around 300 workers in the said town alone.Amid the Covid-19 pandemic, MIPC management said it continued with its health assistance to the residents in MacArthur through its medical mission and distribution of medical equipment, medicines, and rescue gears.Meanwhile, MacArthur parish priest Amadeo Alvero expressed concern over MIPC’s initiative, saying “there is a string attached to that move.”“I think it is meant to lead MacArthurnons to consent to their operation of mining. But if the people accept that, I would respect their decision,” Alvero said.According to Mines and Geosciences Bureau (MGB)-Eastern Visayas, MIPC is “one of the priority mining projects tapped by the government to help the economy which is adversely affected by Covid-19.”MGB Regional Director Leo Van Juguan earlier said MPIC is “compliant” in their mining operations.MIPC was given mining claims of 2,300 hectares in MacArthur, Javier, and Abuyog towns in Leyte. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1887882/Tacloban/Local-News/Eastern-Visayas-rolls-out-Covid-19-vaccination-program,Eastern Visayas rolls out Covid-19 vaccination program,RONALD O. REYES,"March 05, 2021","EASTERN Visayas administered on Friday, March 5, 2021, the first shots of its vaccination program against coronavirus disease (Covid-19), starting with the healthcare workers from the Eastern Visayas Regional Medical Center (EVRMC) in Tacloban City.“We are encouraging everyone to get vaccinated to prevent the transmission of Covid-19,” said Dr. Salvador Evardone, EVRMC chief of hospital who received the first shot of Sinovac vaccine.Evardone also endorsed the China-made vaccine, saying it can bring 100 percent prevention for severe cases.“It is difficult to work and give services to people if we are not protected,” added Tacloban Mayor Alfred Romualdez, as he thanked President Rodrigo Duterte and the Inter-Agency Task Force for their efforts in the initial delivery of 7,200 doses of Sinovac vaccine for the region’s healthcare workers.About 27,000 healthcare workers in the region’s six provinces are expected to receive the vaccine in the coming days.Department of Health (DOH) Regional Director Exuperia Sabalberino said hospitals in Tacloban remained the top priority for the vaccine “since they admitted most of our Covid-19 patients in the region since last year.”“We encourage everyone to be immunized because whatever vaccines are allocated to us is safe and efficient,” said Sabalberino, adding that more vaccines will be delivered to the region.As of Friday, March 5, the region’s total number of Covid-19 cases is 15,696, with total recoveries at 15,062 (95.96 percent), total deaths at 229 (1.46 percent), and total active cases at 405 (2.58 percent). (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1882303/Tacloban/Local-News/More-Eastern-Visayas-LGUs-allocate-funds-for-Covid-19-vaccines,More Eastern Visayas LGUs allocate funds for Covid-19 vaccines,RONALD O. REYES,"January 09, 2021","MORE local government units (LGUs) in Eastern Visayas have started to secure varying funds to buy vaccines against coronavirus disease (Covid-19) for their constituents.In Maasin City, Southern Leyte, Mayor Nacional Mercado said they are proposing an initial amount of P15 million for the procurement of vaccines to inoculate a target population of 90,086.“Rest assured that we will work together with the National Inter-Agency Task Force (NIATF) for the procurement of affordable, clinically tested, approved and safe vaccines from qualified manufacturers,” said Mercado.Mercado, however, said the amount is “subject to Sangguniang Panlungsod (SP) approval.”According to the mayor, the priority population submitted by the City Health Office to be vaccinated includes senior citizens and other frontline health workers.In Samar, Governor Michael Tan said they have earmarked an initial amount of P25 million for the province’s vaccination efforts.""This provincial health initiative aims to complement with the vaccination program of the national government, making sure that every Samarnon will be safely vaccinated,"" the governor said.According to Tan, the provincial health workers “will be the priority being in the frontline of this war against Covid-19.”Tan said cities and municipalities in the province “may have the option to allocate for the same initiative.""Leyte province allocated P20 million to vaccinate around 20,000 to 30,000 residents, while Tacloban City reportedly set aside P30 million.In Northern Samar, Governor Edwin Ongchuan is targeting to vaccinate at least 70 percent of the province’s population.“With 70 percent or more of our constituents vaccinated against Covid-19, we can hope to have herd immunity in the province,” Ongchuan said.According to the provincial government, the local finance committee estimated the budgetary requirement to reach about P2.2 billion, at two doses per person.“The governor admitted the move requires quite an enormous sum but believed it is possible with support from the national government, and with the other local government units sharing in the cost,” it said.“The governor eyes on utilizing a portion of the savings of the province to fund the vaccination. It can be noted that the provincial government has accumulated about P1.2 billion in savings from 2013 to 2020,” added the provincial government.In a statement, Ongchuan hoped the national government “will extend support to this noble objective.”He also encouraged the LGUs to allocate counterpart funds for the vaccination program.In Ormoc City, Mayor Richard Gomez allocated a P350-million budget for the purchase of 270,000 AstraZeneca vaccines to inoculate all residents aged 18 and above.The provincial government of Biliran will be also allocating P100 million for the procurement of the vaccines for 20,000 target population.Borongan City has also earmarked P35 million for the purchase of AstraZeneca shots, while Eastern Samar Governor Ben Evardone said the provincial government is also preparing around P500 million for the vaccines.Malacañang earlier lauded the initiatives of LGUs for their vaccination programs.However, it reminded the local chief executives that the procurement of vaccines is done through tripartite agreements with the national government and pharmaceutical companies. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1855627/Tacloban/Local-News/Over-2000-frontliners-receive-anti-pneumonia-vaccine,"Over 2,000 frontliners receive anti-pneumonia vaccine",RONALD O. REYES,"May 08, 2020","A TOTAL of 2,465 frontliners around Eastern Visayas have received pneumococcal vaccine through the Police Regional Office (PRO)-Eastern Visayas' health service amid the coronavirus disease (Covid-19) pandemic.The anti-pneumonia vaccine was administered to the personnel from the Bureau of Fire Protection, Armed Forces of the Philippines, Philippine National Police, and other civilians who are manning the Covid-19 checkpoints regionwide.“The health of our frontliners must be taken care of since they are the ones at high risk while serving their mandated duties and responsibilities,” said Brigadier General Bernabe Balba.Balba also thanked the Regional Health Service led by Lieutenant Colonel Techie Lebanan “in making efforts and initiatives in providing the best health service to personnel.”Recipients of the vaccine include personnel from the Regional Headquarters, Ormoc City Police Office, Biliran Police Provincial Office, Samar Police Provincial Office, Leyte Police Provincial Office, and Northern Samar Police Provincial Office.Eastern Samar Police Provincial Office and Southern Leyte Police Provincial Office will have to wait for their schedule due to the shortage of supply of the pneumococcal vaccine, according to Lieutenant Colonel Ma. Bella Rentuaya, police regional spokesperson.Aside from the anti-pneumonia vaccine, frontliners also received hygiene kits from PRO-Eastern Visayas. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1880335/Tacloban/Local-News/3-gunned-down-by-riding-in-tandem,3 gunned down by riding-in-tandem,RONALD O. REYES,"December 17, 2020","THREE persons were gunned down by motorcycle-riding suspects in Catbalogan City and Bobon, Northern Samar from December 15 to 16, 2020.Police identified the victims as Mario Ilao, 45, member of Catbalogan Law Enforcement Auxiliary Unit; Enrico Tafalla Tepace, a resident of Barangay Dalakit, Catarman, Northern Samar; and Amy Gotonero Capoquian, 45, jobless and a resident of Barangay Magsaysay, Bobon town.Ilao was shot dead around 7:10 a.m. Wednesday, December 16, while he was about to report for work.Four unidentified suspects onboard a single motorcycle and a pick-up vehicle shot him using an undetermined caliber of long and short firearms.On December 15, Tepace and Capoquian were also shot by still-unidentified suspects onboard a motorcycle, police said in the report.The two were gunned down while they were at a waiting shed along the national highway of Barangay Sta Clara in Bobon around 8:30 p.m.Witnesses said they heard five gunshots of unknown caliber during the incident.Police are investigating the two shootings. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1881950/Tacloban/Local-News/Ormoc-allocates-P350M-for-Covid-19-vaccines,Ormoc allocates P350M for Covid-19 vaccines,RONALD O. REYES,"January 06, 2021","THE City Government of Ormoc has allocated a P350-million budget for the purchase of vaccines against coronavirus disease (Covid-19) as it aimed to inoculate its residents.While Mayor Richard Gomez said that he wants a 100-percent coverage of the city’s 240,000 population, he said the budget might initially cover around 80 percent, citing that “there will be other expenses like syringes, cotton, alcohol, storage, etc.”“There’s no need (for pre-registration). Our City Health Department already has the priority list ready and everybody on it will be inoculated unless they refuse,” Gomez said.According to City Councilor Lalaine Marcos, the mayor had already created the Ormoc City Covid-19 Task Force (Orcovac) “to help monitor and intensify efforts of the vaccination program, and tap private sources to help Ormoc achieve a 100 percent vaccination rate.”The Orcovac is composed of the mayor as chairman; Vice Mayor Leo Carmelo Locsin Jr. as vice chairman; Councilors Eusebio Gerardo Penserga, Peter Rodriguez, and Vincent Rama as members; and, city health doctor Edmund Kierulf, city administrator Vincent Emnas, city legal officer Joy Mejia Romero, city budget officer Sabrina Duero, city treasurer Delia Vilbar, city accountant Rosario Serafica, city social welfare and development officer Delia Corbo, city planning and development officer Raoul Cam, and infectious disease specialist Dr. Larsen Omolon, also as members.Citing the mayor, Marcos said the city government is already prepared with the list of those who are priority recipients of the vaccines with healthcare workers on top, followed by about 18,000 senior citizens, and those deemed highly vulnerable.“Mayor Gomez said that just like last year where a bulk of Ormoc’s budget was spent on Covid-19 prevention measures, to include the two rounds of one-sack per household distribution program to tide Ormocanons during the hard lockdown phase, the purchase of the vaccines will be this year’s priority,” Marcos said in a report.As more pharmaceuticals race to have their vaccines get emergency approval, Marcos said the mayor is confident that prices of vaccines will go down.For 2021, Ormoc has an approved annual budget of P1.6 billion. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1886939/Tacloban/Local-News/Filipino-farmers-declared-as-new-heroes-amid-pandemic,Filipino farmers declared as ‘new heroes’ amid pandemic,RONALD O. REYES,"February 24, 2021","A TOP government official declared the Filipino farmers as the “new heroes” as the country is facing a crisis due to the coronavirus disease (Covid-19).John Castriciones, secretary of the Department of Agrarian Reform (DAR), said it is high time that farmers get all the help that they need since they take the cudgel for the nation’s requirements at this time of the pandemic by “providing food on our table.”As he admired the farming sector for playing a major role, he said the farmers are the ones who are “keeping the country’s economy rolling.”Amidst the health crisis, the official said Filipinos can beat the pandemic by working together for the highly successful revolutionized farming system through the “Buhay sa Gulay” project.He hoped that the launching of the project will “arouse their interest and enthusiasm into farming.”Castriciones aid the project could help increase food productivity that “will redound for the benefit of our people.”“This is really a big help for us. We were taught about new farming methods to increase our harvests much unlike before when we just cleared a portion of the area and plant. We were taught how to prepare garden beds, unlike before we totally ignore such practices,” said Severino T. Sablay, 72, leader of one of the five teams working on the “New Greenland Farm” in Bagong Silangan, Quezon City.“We are seeing a great future here. We were taught the proper way of farming and spraying our plants with pesticides. Before, we just plant and then let them grow by themselves,” added Camilo Mendoza, 79.Cabinet Secretary Karlo Nograles, who is the concurrent chairman of the Task Force Zero Hunger, said hunger is worse than Covid-19.“At least Covid-19 can be cured by the vaccine. There is no vaccine for hunger,” Nograles said.According to the agency, everything is possible for as long as “people have visions.”“Before, ours was limited to backyard gardening. I’m glad that we have started urban farming and we are going to expand from seven hectares to 10 hectares. I just really want to thank Secretary John Castriciones for your support,” said Quezon City Joy Mayor Belmonte, who was reportedly awestruck by the success of the project.As this developed, the agency said it is intensifying the delivery of support services to all farmers “to offset the ill-effects of the pandemic.”Emily Padilla, the agency’s undersecretary for support services office, said there is a sense of urgency to provide the farming sector the much-needed assistance since it is the most vulnerable among all the sectors of the society.“They were already poor, if not the poorest among the poor, even before the pandemic had afflicted the country,” said Padilla during the distribution of Certificates of Land Ownership Award and the awarding of the P9.3-million package of support services in Santa Rosa, Nueva Ecija.According to the agency, the support services package included P1.81 million financial assistance to two farmers’ organizations, two light tractors worth P1.99 million and 75 hauling motorbikes worth P5.51 million.Padilla claimed in a statement that there are 13 million farmers all over the country who comprise 70 percent of the poorest of the poor in the rural areas.“Before the pandemic, poverty incidence in the farming sector was pegged at 34.4 percent, the highest in our society,” Padilla said.Citing a June 2020 report, the agency said the farmers registered 31.6 percent poverty incidence, followed by the fisherfolks, 26.2 percent, and the people residing in rural areas, 24.5 percent.“After the pandemic or because of the pandemic, I wonder how much the poverty incidence in the farming sector will be?” Padilla asked.To help keep it rolling, Padilla cited four types of support services that the agency is extending to all farmers regardless of whether they are identified as agrarian reform beneficiaries or not.These include the social infrastructure building, the livelihood enterprise development, the financial/credit assistance, and the climate-resilient farm productivity support project.According to Padilla, the social infrastructure building is the most important for it involves convincing all farmers to form or join various organizations for them to quickly avail of the three other types of services the government is coursing through these groups.The livelihood enterprise development, she said, involves off-farm livelihood assistance to augment household income, while financial/credit assistance is providing farmers financial capital for farm inputs, and the climate-resilient farm productivity support project refers to pieces of farm machinery delivered to them to make farming less burdensome.Meanwhile, the agency said they continue the distribution of land titles to farmer-beneficiaries.In Camarines Norte alone, the agency led in the distribution of 26 land titles to landless farmers from the province’s municipalities.DAR officers personally delivered the land titled right at the farm or at the doorsteps of the recipients.On infrastructure support, the agency said at least three new bridges, worth P22.5 million, are set to be constructed by the agency and the Public Works and Highways for farmers residing in agrarian reform communities in Ilocos Sur.The bridges would connect the agrarian reform communities and neighboring towns and barangays to market centers, the agency said.“These bridges will link our farmers to commercial areas where they can sell their produce. The goal is to allow our farmers to become more active participants in the local economy, and ultimately, to expand the reach and development of the country’s agriculture industry,” said Castriciones.The official also lauded the Congress Committee on Agrarian Reform for approving the New and Improved Agrarian Reform Program Bill, saying “it would greatly benefit the agricultural sector, particularly the agrarian reform beneficiaries under the Comprehensive Agrarian Reform Program.”House Bill (HB) 5507, sponsored by Bataan Representative Geraldine Roman, is an act instituting the second phase of the agrarian reform program providing state subsidy in the acquisition and distribution of agricultural land to agrarian reform beneficiaries and creating the mechanisms for its implementation and other purposes.According to Castriciones, the bill “would resolve all the problems concerning the implementation of agrarian reform and provide improvement in the provision of support services to the farmers.”“HB No. 5507 would improve the current agrarian reform law so that we can implement it smoothly and quickly. Through this, we can avoid the previous mistakes which hampered the provision of services to the agrarian reform beneficiaries,” he added.“It is evident that they see the significance of agrarian reform in the improvement of the country’s agricultural sector. I believe that they also see that agrarian reform beneficiaries will play a vital role in securing our food supply, thus an improvement in the provision of support services for the farmers was proposed.” (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1886255/Tacloban/Local-News/High-value-drug-suspect-teacher-nabbed-in-Tacloban,"High-value drug suspect, teacher nabbed in Tacloban",RONALD O. REYES,"February 17, 2021","A HIGH-VALUE individual and a female teacher were arrested during a buy-bust operation in Barangay 91-Abucay, Tacloban City Tuesday afternoon, February 16, 2021.Police identified the suspects as alias Poloy, 41, who is included in the illegal drugs watchlist, and alias May, high school teacher, both residents of Tacloban.Joint elements of Tacloban City Police Office-City Drug Enforcement Unit (TCPO-CDEU) led by Lieutenant Anthony Re-Amora, under the supervision of Major Edwin Cañamaque, confiscated during the operation one sachet believed to be containing shabu, as subject of sale; buy-bust money; seven sachets containing shabu; and one unit digital weighing scale recovered from alias Poloy’s possession.All the drug items recovered have an estimated market value of P36,000, police said in the report.""TCPO shall continue the relentless campaign against illegal drugs and other illegal activities while maintaining public safety amidst threats of Covid-19 in Tacloban City,"" said Colonel Darwin Miranda, city police director.The suspects were detained temporarily at TCPO-Station 2 custodial facility.They will face charges for violation of Republic Act 9165, or the Comprehensive Dangerous Drugs Act of 2002. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1886984/Tacloban/Local-News/Food-delivery-man-yields-shabu-in-Tacloban,Food delivery man yields shabu in Tacloban,RONALD O. REYES,"February 24, 2021","A 44-YEAR-OLD food delivery man was arrested in an anti-illegal drugs operation in Tacloban City Tuesday, February 23, 2021.Police identified the suspect as Rogelio Ian Navarro, single, and a resident of the city.Anti-narcotics unit of Tacloban City Police Office-Station 1 led by Lieutenant Barry Baluyot, under the supervision Major Edwin Cañamaque and in Coordination with Philippine Drug Enforcement Agency (PDEA), arrested the suspect during the buy-bust operation around 12 p.m. Wednesday in Barangay 59-A Sampaguita, Tacloban.Purchased from the suspect was a sachet containing substance believed to be shabu, while confiscated from his possession and control were nine sachets containing suspected shabu with an estimated worth of P29,050, buy-bust money, and a mobile phone, the police said in the report.The suspect will face charges for violation of Republic Act 9165, otherwise known as the Comprehensive Dangerous Drugs Act of 2002. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1870068/Tacloban/Local-News/4-dead-in-Palo-Leyte-shooting,"4 dead in Palo, Leyte shooting",,"September 13, 2020","UNIDENTIFIED gunmen onboard three vehicles shot dead four persons, including two retired police officers, in Palo, Leyte Saturday, September 12, 2020.The victims were identified as Dennis Monteza, 49, retired cop; Constantino Torre, 59, retired cop; Ian Pat Cabrido, 43; and Maritess Pami, 46.Monteza, Torre and Cabrido were all residents of Palo town, while Pami was a resident of Dagami, Leyte, police said in a report.Initial investigation disclosed that the victims were onboard a white Ford Ranger and upon reaching Barangay Libertad in Palo around 5:45 p.m. Saturday, the gunmen suddenly appeared and shot them.The victims sustained gunshot wounds in the different parts of their bodies and were brought to Leyte Provincial Hospital for medical treatment but were later pronounced dead by the attending physician.On August 25, 2020, unidentified gunmen also shot dead a retired police officer and his son in Palo downtown area.Police are investigating the incidents. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1880524/Tacloban/Local-News/Tacloban-City-fetes-top-taxpayers,Tacloban City fetes top taxpayers,RONALD O. REYES,"December 18, 2020","THE City Government of Tacloban recognized this year’s top 10 outstanding business taxpayers and top 10 outstanding real property taxpayers during the 12th Highly-Urbanized City (HUC) anniversary celebration Friday, December 18, 2020.In a statement, Tacloban Mayor Alfred Romualdez lauded the taxpayers as “partners in the city's development” amid the pandemic.Top 10 real property taxpayers are Robinsons Land Corporation; Heva Management & Development Corporation; SM Prime Holdings, Inc.; Coca-Cola Beverages Philippines, Inc.; Wilcon Depot Inc.; Fast Autoworld Philippines Corporation; Citron- Tacloban Property Holdings, Inc.; Philippine Primark Properties Inc.; Toyota Tacloban; and Puregold Price Club, Inc.Top 10 business taxpayers are Sanford Marketing Corporation; Toyota Tacloban; Gaisano Capital- Tacloban Store; Wilcon Depot; Citi Hardware Gensan, Inc.; Ford Tacloban; Isuzu Leyte; Dranix Distributors Inc.; Coca-Cola Beverages Philippines, Inc.; and San Miguel Brewery Inc.Tacloban, a 1st class HUC in the regional center of the Eastern Visayas, is the 34th HUC in the Philippines. (SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1887606/Tacloban/Local-News/2-students-yield-shabu-in-Tacloban,2 students yield ‘shabu’ in Tacloban,RONALD O. REYES,"March 02, 2021","TWO college students were arrested for alleged possession and selling of shabu in Tacloban City Monday evening, March 1, 2021.Police identified the suspects as alias Van, 22, a resident of Palo, Leyte, and alias Beth, 24, a resident of Tacloban.""Tacloban City Police Office shall continue the relentless campaign against illegal drugs and other illegal activities while maintaining public safety amidst threats of Covid-19 in Tacloban,” said city director Colonel Darwin Miranda.Operatives of City Drug Enforcement and Intelligence Unit, led by Lieutenant Anthony Re-Amora and Major Edwin Cañamaque, confiscated from the suspects seven sachets containing substance believed to be shabu with an estimated market value of P22,000, buy-bust money, mobile phone, and a sling bag.The anti-drug operation was also conducted in coordination with the Philippine Drug Enforcement Agency, with the presence of TCPO-Station 1 commander Major Leonides Sydiongco during the on-scene inspection.Police said cases for violation of sections 5 and 11 of Republic Act 9165, or the ""Comprehensive Dangerous Drugs Act of 2002"" were filed against the suspects. (SunStar Philippines)",sunstar
