,url,titles,authors,published_date,articles_content,news_org
152,https://www.pna.gov.ph/articles/1132353,"Best vaccine is available vaccine: Pasay doc
By Lade Jean Kabagani March 2, 2021, 8:24 pm
Share",Lade Jean Kabagani,"March 2, 2021, 8:24 pm","CORONAVAC ROLLOUT. A medical worker prepares the Sinovac vaccine at the Pasay City General Hospital on Tuesday (March 2, 2021). A total of 100 medical workers of the hospital were inoculated. (PNA photo by Robert Alfiler)
MANILA – Healthcare workers of Pasay City General Hospital are willing to get vaccinated against Covid-19 regardless of the brand, noting that ""the best vaccine is the available vaccine.""
Dr. John Victor de Gracia shared he felt nothing after receiving his first shot of CoronaVac on Tuesday. He then urged his fellow healthcare workers to follow suit.
""I hope yung mga kasamahan kong mga front-liners and healthcare workers na meron pang doubt about the vaccine, magpabakuna na po kasi (I hope my co-healthcare workers who still have doubts on the vaccine, just get vaccinated because) this is your added level of protection,"" he said.
""Halos araw-araw humaharap kami sa mga pasyente namin na may Covid so makakatulong sa amin ito (Almost every day we are exposed to our Covid patients so this is a huge help to us),"" he added.
De Gracia said he volunteered to get vaccinated to also protect his family against the deadly virus.
 He said, for now, ""the best vaccine is the available vaccine.""
A total of 100 healthcare workers of the Pasay hospital availed of the CoronaVac.
Dr. John Victor de Gracia, deputy chief of clinical service at the Pasay City General Hospital (PNA photo by Robert Alfiler)
'Choose to get protected'
Ryan Pontejos, 39, admitting clerk, said even if Sinovac is still being developed, he did not hesitate at all.
“It is better to feel protected that the vaccine is available than fear getting infected,"" he said.
At the height of the pandemic, Pontejos was exposed to Covid-19 patients and became a suspected carrier himself.
""I'm very willing to get the vaccine for my own protection and to also protect my family,"" he said.
As he chose a profession that will protect others, Pontejos said he must protect himself first to make sure he could give the protection he wants for his patients and his family.
""Kung maging Covid patient ako, mahahawaan ko ang pamilya ko tapos kakalat pa 'yung virus. Dadami pa kaming magkakasakit (If I will become a Covid patient, I might infect my family then the virus will spread. More of us will get sick),"" he said.
Ryan Pontejos, 39, admitting clerk at the Pasay City General Hospital (PNA photo by Lade Kabagani)
 Contribution vs Covid fight
Nurse Reynel San Gaspar, 34, said he availed of the vaccination as his contribution to winning the country's battle against the pandemic.
""Ang gusto ko lang din talaga ay matapos na itong pandemyang kinakaharap natin. Makakatulong to to boost my immune system at makakabawas pa sa iniisip natin sa sakit na mahawaan o makahawa pa (I just wanted this pandemic to end. It would help boost my immune system and it could reduce the fear of getting infected or infect others),"" he said.
He urged others to avail of the CoronaVac as well.
""Sa mga katrabaho ko o colleague ko, magpabakuna kayo kasi eto na eh, eto 'yung available na magbibigay naman ng proteksyon sa atin. At para mabawasan na rin yung mga agam-agam niyo, nabakunahan ako pero okay ako (To my co-workers, my colleagues, just get vaccinated because this is it, this is the available vaccine that would also provide protection to us),"" he said. (PNA)
Reynel Gaspar, 34, nurse at the Pasay City General Hospital (PNA photo by Lade Kabagani)
  ",Philippines News Agency
153,https://www.pna.gov.ph/articles/1132351,"Parañaque to begin vaccine roll-out by Q2
By Ivan Stewart Saldajeno March 2, 2021, 8:08 pm
Share",Ivan Stewart Saldajeno,"March 2, 2021, 8:08 pm","VACCINATION. Parañaque mayor Edwin Olivarez (left) attends the media launch of Parañaque Aces for the National Basketball League at the Parañaque City Hall on Tuesday (March 2, 2021). Olivarez said Parañaque residents, including its players, are ready for the vaccination rollout by the second quarter of the year. (Photo courtesy of NBL)
MANILA – The city of Parañaque is now ready to inoculate its residents against the coronavirus disease 2019 (Covid-19).
Parañaque Mayor Edwin Olivarez said on Tuesday that once the city government's ordered vaccines arrive, they can begin the rollout, likely as soon as next month.
""We'd like to tell each and everyone that the city government of Parañaque is already prepared para sa ating vaccine. Naka-order na po ang city ng ating iba-vaccine sa mga constituents. Hanggang sa logistics, prepared na rin siya pati na rin yung vaccination team. Hopefully by next quarter ay mag-uumpisa na tayo ng rollout (for our vaccine. The city has already ordered what we would vaccinate to our constituents. Even the logistics is already prepared as well as the vaccination team. Hopefully by next quarter, we can begin the rollout),"" Olivarez said during the press launch of Parañaque Aces for National Basketball League (NBL).
He said the city’s first batch of vaccines would come from AstraZeneca much like many local government units have ordered for their own citizens.
""Nakapag-downpayment na tayo doon. Ang initial delivery sa atin ay 200,000 doses (We have already paid the downpayment. They will deliver 200,000 doses to us),"" Olivarez said.
He said the city government has also already begun negotiations with Moderna, Pfizer, NOVAVAX, and Johnson & Johnson.
""Lahat ay i-inoculate natin. Walang maiiwanan natin dito (Everyone will be inoculated. No one will be left behind),"" he said.
Parañaque residents who want to avail of the Covid-19 vaccine can go to the city government's website at oneparanaque.net or scan the quick response code posted in Olivarez's Facebook page.
The city has so far logged 9,278 Covid-19 cases with 8,877 recoveries and 233 deaths. (PNA)",Philippines News Agency
154,https://www.pna.gov.ph/articles/1132144,"Over 200K children still without MR-OPV in WV
By Perla Lena March 2, 2021, 8:06 pm
Share",Perla Lena,"March 2, 2021, 8:06 pm","OPV COVERAGE. Dr. Daphynie Teorima, Child Health and National Immunization Program coordinator for Western Visayas, discusses the supplemental immunization progress in the region during a media briefing on Monday (March 1, 2021). With the one-week extension, they hope to reach out to over 200,000 children who are yet to be given the measles-rubella and oral polio vaccines. (PNA photo grabbed from DOH presser)
ILOILO CITY – The Department of Health Western Visayas Center for Health Development (DOH-WV-CHD) will try to reach at least 95 percent coverage in its measles-rubella and oral polio vaccine supplemental immunization activity (MR-OPV SIA).
The agency’s deadline has been extended to March 7 (from February 28) as over 200,000 children in the region are yet to be vaccinated.
“There are still municipalities and even provinces and highly urbanized areas that were not able to reach even 80 percent. It is still our aim to reach 95 percent,” Dr. Daphynie Teorima, Child Health and National Immunization Program coordinator for Western Visayas, said in a virtual presser on Monday.
Region VI posted an 87 percent coverage of its 660,404 target for MR and 84.9 percent of its 770,280 target children for OPV as of February. It still has 84,541 eligible children who are unvaccinated for MR and 116,275 for OPV.
“It is still a large number and we are doing our best to push our implementers to lessen these numbers,” she said.
Negros Occidental has the highest numbers of unvaccinated children with 18,770 for MR and 27,984 for OPV. It has achieved 91.59 percent coverage for MR and 89.25 percent for OPV but it also has a large population (almost 2.5 million as of last count).
She added that only 38 municipalities and cities in the region posted an accomplishment of 95 percent or higher.
Those that posted below 70-percent accomplishments included the municipalities of Libacao, Malinao, Kalibo, Balete Altavas,and Buruanga in Aklan; Tobias Fornier, Anini-y, Belison, Sebaste, and Patnongon in Antique; and Badiangan, Zarraga and San Joaquin in Iloilo.
Libacao has the lowest coverage at 32. 17 percent as it is also dealing with insurgency problems.
The one-week extension is for all local government units and not just those for those aiming for a 95-percent coverage. (PNA)",Philippines News Agency
155,https://www.pna.gov.ph/articles/1132310,"Quarantine facilities to be used as vaccination centers
By Kris Crismundo March 2, 2021, 7:25 pm
Share",Kris Crismundo,"March 2, 2021, 7:25 pm","Anadolu photo
MANILA – National Task Force Against Covid-19 deputy chief implementer Vivencio Dizon said the quarantine facilities being used to isolate coronavirus positive patients will be later used as vaccination centers.
 During the Laging Handa public briefing Tuesday, Dizon said the Department of Public Works and Highways (DPWH) and local government units (LGUs) are discussing converting quarantine facilities to vaccination centers as the government started the inoculation program against coronavirus disease 2019 (Covid-19).
 He, however, said the function of quarantine facilities will remain as is.
 “Naghahanda pa rin tayo just in case may pagtaas sa kaso (We are still preparing just in case there would be an increase in Covid-19 cases),” Dizon said. “Pero sa ngayon as is muna tayo (But for now, it remains as is).”
 He added that once the pandemic is over, LGUs can use the quarantine facilities as evacuation centers.
 Data from DPWH show that as of Jan. 4 this year, 509 healthcare facilities have been completed with 19,097 bed capacity.
 Of these quarantine facilities, 292 are in Luzon, of which majority or 138 facilities are located in Metro Manila.
 Some 133 quarantine facilities were built in Visayas, while Mindanao has 84 facilities.
 Meanwhile, as one of the first Filipinos that received the Sinovac’s Covid-19 vaccine during the start of the country’s vaccine rollout Monday, Dizon said he had no side effects after the inoculation.
 He added the start of the vaccine rollout this week gives hope for Filipinos in facing the days ahead amid the pandemic.
 China-donated 600,000 doses of Sinovac Covid-19 vaccine are allotted for healthcare workers and front-liners.
 “It’s a week of hope for the entire country,” Dizon said. (PNA)
 ",Philippines News Agency
156,https://www.pna.gov.ph/articles/1132328,"Covid-19 vax rollout seen to boost bank lending
By Joann Villanueva March 2, 2021, 7:17 pm
Share",Joann Villanueva,"March 2, 2021, 7:17 pm","RCBC chief economist Michael Ricafort
MANILA – The rollout of coronavirus disease (Covid-19) vaccine program is expected to increase chances of further reopening the domestic economy and support bank lending amidst its continued slowdown as of last January due to the pandemic.
 Data released by the Bangko Sentral ng Pilipinas (BSP) on Tuesday showed a deeper year-on-year contraction in bank lending, excluding those placed by banks in the central bank’s overnight reverse repurchase (RRP) facility, of -2.4 percent from month-ago’s -0.7 percent. 
 In a report, Rizal Commercial Banking Corporation (RCBC) chief economist Michael Ricafort said the latest bank lending figure for universal and commercial banks (U/KBs) is the weakest in more than 14 years, or since August 2006. 
 Ricafort said this development is “consistent with slower business/economic conditions, in view of the GDP (gross domestic product) contraction of -9.5 percent in 2020 and -8.5 percent in fourth-quarter 2020 largely brought about by the Covid-19 lockdowns/pandemic.” 
 “The latest -2.4 percent contraction in bank loans data (is) also consistent with expectations/estimates of low single-digit year-on-year contraction in 1Q (first quarter) 2021 GDP (partly due to higher base/denominator a year ago, shortly before the Covid-19 pandemic/lockdowns),” he said.
 Ricafort said bank lending growth “has always been much faster, by about 7-10 percentage points, vis-a-vis GDP growth) for many years/decades.” 
 In the coming months, he said further easing of quarantine restrictions is seen to boost bank lending since this will result in more active economic activities thus, a pick-up in loan demand.
 “Any pick up in imports, manufacturing, and other business/economic activities would also lead to some pick up in loan demand,” Ricafort said. 
 The low interest rate environment, which is a result of the 200 basis points reduction in BSP’s key policy rates last year, is also projected to entice borrowers to take out loans, he said. 
 He added additional infrastructure spending by the government is also forecast to help lift bank lending since this has higher multiplier effects on the economy. (PNA)
  ",Philippines News Agency
157,https://www.pna.gov.ph/articles/1132267,"7.2K doses of CoronaVac give Cebuanos hope vs. Covid: DOH-7 exec
By John Rey Saavedra and Carlo Lorenciana March 2, 2021, 7:04 pm
Share",John Rey Saavedra and Carlo Lorenciana,"March 2, 2021, 7:04 pm","GLIMMER OF HOPE. Some 7,200 doses of CoronaVac vaccines are being unloaded from a reefer van en route to the cold storage facility of Vicente Sotto Memorial Medical Center (VSMMC), after its arrival at the Mactan Cebu International Airport from Manila on Tuesday (March 2, 2021). On Thursday, some officials and healthcare workers of VSMMC will get the first shots of the CoronaVac developed by Sinovac Biotech in China. (Screengrab from OPAV video)
CEBU CITY – The arrival of 7,200 doses of CoronaVac here on Tuesday has given Cebuanos hope that the coronavirus disease 2019 (Covid-19) pandemic will end soon, a health official said.
The first shipment of Covid-19 vaccines made by Sinovac Biotech in China arrived at the Mactan-Cebu International Airport at 7:40 a.m. on board the Philippine Airlines Flight PR 1854 from Manila.
Dr. Mary Jean Loreche, DOH-7 chief pathologist and Covid-19 spokesperson, said the arrival of the vaccines will help expedite the reopening of the economy.
“The arrival of the vaccines has really given us a glimmer hope in our fight against Covid-19,” she said.
Loreche said they are expecting another batch of around 7,800 doses of vaccines on March 8. She did not mention whether the next batch would be the same brand from China.
The doses of CoronaVac for Cebu were part of the 600,000 doses donated by the Chinese government to the Philippines that arrived on Feb. 28.
The national government included Cebu in the list of priority areas for its Covid-19 vaccination program.
The vaccines are now kept at the cold storage facility of the Vicente Sotto Memorial Medical Center (VSMMC).
“The arrival to unloading and endorsement of the vaccines to VSMMC was smooth and effortless,” Loreche said.
First shot volunteers
Meanwhile, Loreche said she will join four officials who volunteered to lead the ceremonial vaccination using the CoronaVac along with the 768 healthcare workers (HCWs) at the VSMMC on March 4.
Apart from Loreche, DOH-7 regional director Dr. Jaime Bernadas, VSMMC hospital director Dr. Gerardo Aquino Jr. and DOH-7 Regional Epidemiology and Surveillance Unit chief Dr. Junjie Zuasula also volunteered to join the inoculation.
Retired Maj. Gen. Melquiades Feliciano, Inter-Agency Task Force for the Management of Emerging Infectious Diseases (IATF) deputy chief implementer, also volunteered to take the first shot of the vaccine.
Loreche said they decided to lead other front-liners in the ceremonial inoculation on Thursday to encourage other healthcare workers (HCWs) at the VSMMC to take the first shots of CoronaVac.
Last month, at least 2,900 HCWs from VSMMC gave their consent to be inoculated with CoronaVac but the number went down to 768 as some of them wanted to be inoculated with other vaccine brands.
Aquino said he is optimistic that more HCWs of the DOH-run regional hospital will get the first shot of the vaccine.
A message from Aquino’s office sent to the Philippine News Agency (PNA) said preparations for the March 4 ceremonial inoculation are ongoing.
Renewed business confidence
Mandaue Chamber of Commerce and Industry president Steven Yu said the vaccine arrival has given renewed confidence to the business community in Cebu.
“The arrival of the vaccines has very significant impact to the Cebu business community. It is not just a sigh of relief but a light in the darkness,” Yu told the PNA in an interview also on Tuesday.
Yu is optimistic that the start of the vaccine rollout “signals the beginning of the end of the pandemic.”
“We are very grateful to President Duterte and his administration for going the extra, extra mile to get the vaccine despite very limited supply. This renewed hope and confidence will inspire the business community to hold on, and work harder to help in the economic recovery of our country,” he said.
Cebu Chamber of Commerce and Industry president Felix Taguiam echoed Yu’s optimistic view, saying the vaccine arrival brings relief to businessmen.
“Vaccines are starting to arrive. I'm sure more will come in the following days. Any brand is better than no vaccine. Let's get everyone to understand that being vaccinated is the only way we can all move forward,” he said. (PNA)
 ",Philippines News Agency
158,https://www.pna.gov.ph/articles/1132309,"Immunization vs. measles, polio extended in NegOr
By Mary Judaline Partlow March 2, 2021, 6:59 pm
Share",Mary Judaline Partlow,"March 2, 2021, 6:59 pm","(File photo)
DUMAGUETE CITY – The Measles and Rubella-Oral Polio Vaccine (MR-OPV) Supplemental Immunization Activity (SIA) Phase 2 in Negros Oriental has been extended for another week due to the low turnout of target beneficiaries, said Dr. Socrates Villamor, provincial chief of the Department of Health (DOH) here.
Villamor, in an interview Tuesday afternoon, said the DOH-7 will hold the immunization activities until March 7.
He said it is not only Region 7 that has experienced a low percentage of accomplishment in the MR-OPV SIA but other parts of the country as well.
Assistant Provincial Health Officer Dr. Liland Estacion, in a virtual press briefing Monday afternoon, said as of the latest data, the province has already achieved 63 percent immunization for measles and rubella and 64 percent for the oral polio vaccine.
Estacion is hopeful that the province’s accomplishment rate will rise as its health workers are scheduled to return to the areas that were not visited due to the recent storm ""Auring"", that brought with it heavy rains.
Next week, they will conduct another monitoring to determine the actual accomplishment of the government’s MR-OPV campaign in Negros Oriental, she said.
Villamor is hoping that after the one-week extension, the province would be able to attain its 95-percent accomplishment target.
The province had set a target of 142,855 children below five years old for the MR-OPV immunization activities scheduled for the entire month of February. (PNA)
 ",Philippines News Agency
159,https://www.pna.gov.ph/articles/1132257,"Davao receives 12K Sinovac vaccines
By Che Palicte and Prexx Marnie Kate Trozo March 2, 2021, 6:50 pm
Share",Che Palicte and Prexx Marnie Kate Trozo,"March 2, 2021, 6:50 pm","VACCINES ARRIVAL. Davao International Airport (DIA) personnel transfer the boxes containing the CoronaVac vaccines into a reefer van upon arrival on Tuesday morning (March 2, 2021). Donated by the Chinese government, the vaccines were immediately transported to a Department of Health storage facility in the area. (PNA photo by Prexx Marnie Kate Trozo)
DAVAO CITY – At least 12,000 doses of Sinovac vaccines arrived at the Davao International Airport on Tuesday (March 2, 2021) morning.

Dr. Annabelle Yumang, Department of Health-Davao Region (DOH-11) director, said Sinovac's CoronaVac doses would be allocated to the region's health workers, particularly those working in Southern Philippines Medical Center (SPMC), Mindanao's largest government-run hospital.

“The eligible population of our health care workers to get vaccinated is around 8,000, so we have a spare of 4,000 doses which will be used on their second dose. We will request another 4,000 vaccines for it to be completed,” Yumang said.

She said the first doses will be administered to the health workers on March 5 and the next dose will be after 28 days.

Upon arrival at the airport, the vaccines were brought to the DOH-11's cold storage facility for safekeeping.

“It is safe there, and we have an appropriate room to make sure that it is secured,” Yumang said.

Meanwhile, SPMC officer-in-charge, Dr. Ricardo Audan, said most of their health workers have committed to getting vaccinated.

“Based on our survey yesterday (March 1), 72 to 75 percent of the health workers here agreed to get vaccinated,” Audan said, adding that 150 health workers would be inoculated per day.

He expressed confidence in the hospital's vaccination protocols, noting that they have already conducted two vaccine simulations.

“If you can recall, the Coordinated Operations to Defeat Epidemic (CODE) team was impressed with our readiness,” he said.

Audan said a final simulation will be held on Wednesday.
STORAGE. Boxes of CoronaVac vaccines are brought to a Department of Health cold storage facility in Davao City. Officials say the vaccines would be administered to local health workers on March 5, 2021. (PNA photo by Prexx Marnie Kate Trozo)
Role model

Audan volunteered to be the first to get vaccinated to show other health workers that the vaccine is safe and effective.

“I have to be a role model, and I have to show to the people that the vaccine is safe or any vaccine intended for public use is safe. That is the best way to convince them,” he said.

Yumang, on the other hand, said she would also get her first dose on March 5, and urged her fellow health workers to get vaccinated ""since they are the front-liners and directly exposed to the coronavirus disease.""

The country started its Covid-19 vaccination program Monday (March 1) using part of the 600,000 doses of CoronaVac vaccines donated by the Chinese government. (PNA)",Philippines News Agency
160,https://www.pna.gov.ph/articles/1132338,"PH healthcare system can handle South African Covid-19 variant
By Azer Parrocha March 2, 2021, 6:42 pm
Share",Azer Parrocha,"March 2, 2021, 6:42 pm","MANILA – Malacañang on Tuesday assured that the country’s healthcare system can handle a surge in coronavirus disease 2019 (Covid-19) cases including those of the South African variant.
Presidential Spokesperson Harry Roque made this statement after health authorities reported six cases of the South African Covid-19 variant in the country.
“Hindi po natin madi-deny na talagang habang nandiyan ang Covid, talagang mas maraming mahahawa. Ang importante, nasa posisyon tayo na bigyan ng medical attention at tulong iyong mga nangangailangan (We cannot deny that while Covid is there, there will be infections. What’s important is that we are in the position to give medical attention to those who need it),” he said in a Palace press briefing.
He encouraged the public to continue observing health and safety protocols such as wearing of face masks and face shields, frequent handwashing, physical distancing on top of getting vaccinated.
“Ngayong nandiyan na ang bakuna, bakit naman tayo hihindi lalo na ang mayroon nang mga bagong variants at lalo na kung ikaw po ay isang medical front-liner (Now that we have the vaccine, why say no especially now that there are new variants and especially if you’re a medical front-liner),” he added.
Asked if a stricter community quarantine status may be declared due to the new Covid-19 variant, Roque said it would still depend on the country’s healthcare utilization rate.
“Alam ninyo naman ang ating quarantine classification ang kinukonsidera iyong two-week attack rate, iyong average daily attack rate at pinakaimportante iyong healthcare utilization rate (You know that our quarantine classification takes into consideration the two-week attack rate, the average daily attack rate and the healthcare utilization rate),” he said.
Enhanced vaccination rollout
Dr. Rontgene Solante, head of San Lazaro Hospital’s Adult Infectious Diseases and Tropical Medicine Department, emphasized the need to observe protocols “really religiously”.
“I think we still have to continue the minimum health protocol and we have to implement it really religiously now that we have the more highly transmissible South African variant,” he said.
Solante also stressed the importance of contact tracing for those who have been exposed to the new Covid-19 variant.
“I think the point here is that the amount of work that we will be doing for the contact tracing will be very crucial, especially for those who have been exposed to this South African variant,” he added.
Since there are currently only a few cases of the South African variant, he said the government should also “enhance” the vaccine rollout.
“For now, it is not yet a concern here in the Philippines because itong mga pumapasok na variants kaunti pa lang (these new variants are still few) and that’s the reason why we really have to enhance the rollout, so that time will come na hindi tayo maabutan din ng maraming variant ng ganitong klase na (we won’t experience many variants that) will also lessen the efficacy of this vaccine,” he added.
Earlier, Health Undersecretary Dr. Maria Rosario Vergeire allayed fears that Covid-19 vaccines would offer less protection against the South African variant, saying that while variants might lower the efficacy rate, it still provides protection against severe illness.
The UK variant was first detected in the country on January 13, 2021 with confirmed local transmission in the Cordillera Administrative Region. (PNA)",Philippines News Agency
161,https://www.pna.gov.ph/articles/1132286,"LGU execs to get vax once more supply available: Galvez
By Christopher Lloyd Caliwan March 2, 2021, 6:14 pm
Share",Christopher Lloyd Caliwan,"March 2, 2021, 6:14 pm","MARIKINA VAX ROLLOUT. National Task Force Against Covid-19 chief implementer, Secretary Carlito Galvez Jr. (3rd from right) and Marikina Mayor Marcelino Teodoro (4th from right) lead the ceremonial rollout of the Covid-19 vaccines for the city's medical front-liners at the Marikina Sports Complex on Tuesday (March 2, 2021). After the healthcare workers, Galvez said local chief executives will be vaccinated once the country acquires more supply of vaccines. (PNA photo by Lloyd Caliwan)
MANILA – National Task Force Against Covid-19 chief implementer, Secretary Carlito Galvez Jr. on Tuesday said the vaccination of local chief executives against the coronavirus disease 2019 (Covid-19) will start once the country acquires more supply of vaccines.
“I hope they understand. Please be patient because yesterday, we had a heated discussion in Malacañang about that and our President has decided to prioritize our healthcare workers first and tell the mayors maybe when we have more vaccines they can start to be vaccinated),” Galvez said in Filipino during the rollout of the vaccination of medical front-liners at the Marikina Sports Complex.
This came after Marikina Mayor Marcelino Teodoro, who was also present at the event, said he wanted to be among the first to be inoculated with Sinovac's CoronaVac vaccine but was not allowed to do so by the Inter-Agency Task Force for the Management of Emerging Infectious Diseases (IATF-EID).
“Right now, our healthcare workers come first. We plan to finish first the inoculation of 1.7 million health workers nationwide,” Galvez told Teodoro.
Galvez explained that once they start vaccinating mayors, all other mayors will have themselves vaccinated too which may compromise the slots for healthcare workers.
While he understands the situation, Teodoro said he only wants to get inoculated to allay the fears of his constituents on the safety of the vaccines.
“I am 50 years old so by age, I am qualified. Yesterday, based on profiling and medical eligibility, I am qualified to get inoculated and I was also asked about my preferred vaccine. I said I can get inoculated with whatever vaccine is available because it is approved by FDA (Food and Drug Administration) and can already be used,” Teodoro said.
Teodoro said convincing the people to get vaccinated remains a challenge as Filipinos are known to be brand conscious even in choosing medicines and vaccines.
“The refusal of a healthcare worker to get a vaccine based on brand does not mean that they will be disqualified from getting other available vaccines that will be rolled out,” he noted.
He underscored the importance of the vaccine in the fight against Covid-19 and to achieve the goal of returning to normalcy as soon as possible.
Four doctors of the ARMMC -- Dr. Emerson U. Chua, Dr. Flordeliza F. Grana, Dr. Alih Bryan T. Catis, and Dr. Rocky R. Dizon -- were among those who were inoculated during the ceremonial rollout of the Covid-19 jabs in the city. (PNA)",Philippines News Agency
162,https://www.pna.gov.ph/articles/1132317,"Pasay City medical professionals, healthcare workers receive jabs
By Lade Jean Kabagani March 2, 2021, 5:59 pm
Share",Lade Jean Kabagani,"March 2, 2021, 5:59 pm","VACCINE ROLLOUT. Pasay City's vaccination team prepares the Sinovac vials to be used for the inoculation of medical professionals and front-liners of Pasay City General Hospital on Tuesday (March 2, 2021). The hospital initially inoculated 100 workers. (PNA photo by Lade Kabagani)
MANILA – Some 100 medical professionals and other healthcare workers of Pasay City General Hospital received their first doses of CoronaVac on Tuesday.
Department of the Interior and Local Government (DILG) Undersecretary Jonathan Malaya also announced at the event that Pasay will receive additional 5,000 doses of China's Sinovac Biotech vaccines to accommodate more healthcare workers.
The city was initially sent 300 doses.
""Lahat po ng pangunahing local tertiary hospitals ay binibigyan natin ng bakuna para masimulan na ang (All primary local tertiary hospitals are provided with vaccines so we can start the) local vaccination program,"" Malaya, who also received his first shot at the Pasay hospital, said.
""Magbibigay po ng karagdagang bakuna ang government sa (We will provide additional vaccines for) Pasay City General Hospital,"" he added.
Malaya, representatives of the National Task Force Against Covid-19 and local officials witnessed the vaccination of doctors, nurses, and other medical staff.
He said the vaccination program is aided by the dissemination of factual and science-based information.
To address public confidence issues over efficacy, Malaya said the DILG has been conducting series of town hall meetings, community visitations, and other information drive with local government units.
""Ginagawa po namin ito para tumaas ang vaccine confidence ng mga tao (We are doing this to gain the trust and confidence of the people),"" he said.
Pasay City Mayor Emi Calixto Rubiano, who recently recovered from Covid-19, thanked the national government for the vaccines.
She reminded her constituents not to be complacent and continue adhering to minimum health standards.
""Hindi po biro ang magkaroon ng Covid-19. Ayoko ko pong maranasan niyo ang naranasan ko at maranasan ng aking pamilya lalo na yung ating mga healthcare frontliners na kailangan din nilang mabakunahan (Covid-19 is no joke. I don't want you to experience what I and my family have experienced. Healthcare workers in particular needed the vaccination),"" she said via teleconference.
The city government has allotted PHP160 million for the procurement of vaccines and other logistical requirements. It signed a tripartite agreement with the national government and pharmaceutical company AstraZeneca. (PNA)
 ",Philippines News Agency
163,https://www.pna.gov.ph/articles/1132302,"Bacolod City readies cold storage facility for Covid-19 vax
By Nanette Guadalquiver March 2, 2021, 5:58 pm
Share",Nanette Guadalquiver,"March 2, 2021, 5:58 pm","BACOLOD CITY – This city is setting up a cold storage facility at the Government Center Annex Building for the arriving supply of coronavirus disease 2019 (Covid-19) vaccines.
Mayor Evelio Leonardia said on Tuesday the city government will soon finalize the details on vaccine storage and handling in preparation for the roll-out of the local Covid-19 vaccination program.
“We are now assembling a cold room with air conditioning (temperature) of 16 degrees, where the small refrigerators will be stored. Our allocated space can store as much as two million doses which is more than what we would need,” he added.
Leonardia said the plan is to procure 25 units of small refrigerators which can store some 1.6 million doses.
“It will be set up in the Government Center Annex Building. It is very strategically located. It can serve the whole city,” the mayor said.
Last week, the city government made an initial payment of more than PHP31 million to AstraZeneca Pharmaceuticals Philippines Inc. for the procurement of 650,000 doses of Covid-19 vaccine intended for 325,000 persons.
The advance payment would ensure the delivery of the vaccines starting the third quarter of the year.
Leonardia, the national president of the League of Cities of the Philippines, also welcomed the official roll-out of the Covid-19 vaccination in the country, with front-line medical workers and top government officials in Metro Manila receiving the first shots on Monday.
“The journey to a thousand miles begins with a first step. At least, we have already started. We should continue with our vaccination campaign. Our people must accept and cooperate,” he said.
Leonardia stressed that there is no solution in sight against Covid-19 except the vaccines.
“In the past (year), things were so dark there were no vaccines then. When the vaccines came, I was one of those who said ‘we now have seen the light at the end of the tunnel’,” he added.
The mayor urged the people of Bacolod to put their trust on the authorities such as the Food and Drug Administration, Department of Health, and World Health Organization in matters related to Covid-19 vaccines.
“If we cannot trust these institutions, then where do we go? If we will not take the vaccine as our solution, what do we do? If we will not vaccinate our people, we will not know where can we get out of this pandemic,” he added.
In Bacolod, the Emergency Operations Center and the City Health Office have identified 40 vaccination centers that will accommodate residents who will be inoculated against Covid-19.
The city’s goal is to vaccinate 424,992 individuals, or 68 percent of its total population, as the remaining 32 percent consists of 18 years old and below, who cannot be vaccinated.
Each vaccination center could have a daily maximum target of 500 vaccines to be administered, for an estimated 20,000 individuals, if the program goes full speed. (PNA)",Philippines News Agency
